Quarter ID,Quarter,State ID,State,Crime Type ID,Crime Type,Modality ID,Modality,Value
20194,2019-Q4,9,Ciudad de México,101,Trust Abuse,2,Trust Abuse,1003
20194,2019-Q4,9,Ciudad de México,102,Damage to Property,13,Damage to Property,2693
20194,2019-Q4,9,Ciudad de México,103,Dispossession,15,Dispossession,947
20194,2019-Q4,9,Ciudad de México,104,Extortion,19,Extortion,185
20194,2019-Q4,9,Ciudad de México,105,Fraud,22,Fraud,3974
20194,2019-Q4,9,Ciudad de México,106,Stole,10,Violently,6965
20194,2019-Q4,9,Ciudad de México,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20194,2019-Q4,9,Ciudad de México,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20194,2019-Q4,9,Ciudad de México,106,Stole,39,Carjacking 4 Wheel Violence,788
20194,2019-Q4,9,Ciudad de México,106,Stole,40,Carjacking 4 Wheel without Violence,1600
20194,2019-Q4,9,Ciudad de México,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20194,2019-Q4,9,Ciudad de México,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20194,2019-Q4,9,Ciudad de México,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20194,2019-Q4,9,Ciudad de México,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20194,2019-Q4,9,Ciudad de México,106,Stole,45,Motorcycle Theft Violence,160
20194,2019-Q4,9,Ciudad de México,106,Stole,46,No Motorcycle Theft Violence,422
20194,2019-Q4,9,Ciudad de México,106,Stole,47,Tractors Theft Violence,6
20194,2019-Q4,9,Ciudad de México,106,Stole,48,Theft of Tractors without Violence,5
20194,2019-Q4,9,Ciudad de México,106,Stole,53,Without Violence,14853
20194,2019-Q4,9,Ciudad de México,107,Other Crimes against Property,29,Other Crimes against Property,1146
20194,2019-Q4,9,Ciudad de México,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,150
20194,2019-Q4,9,Ciudad de México,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20194,2019-Q4,9,Ciudad de México,203,Domestic Violence,59,Domestic Violence,6481
20194,2019-Q4,9,Ciudad de México,204,Other Offenses against the Family,30,Other Offenses against the Family,3
20194,2019-Q4,9,Ciudad de México,301,Sexual Abuse,3,Sexual Abuse,992
20194,2019-Q4,9,Ciudad de México,302,Sexual Harassment,4,Sexual Harassment,253
20194,2019-Q4,9,Ciudad de México,303,Sexual Harassment,23,Sexual Harassment,0
20194,2019-Q4,9,Ciudad de México,304,Incest,24,Incest,0
20194,2019-Q4,9,Ciudad de México,305,Equated Violation,56,Statutory Rape,82
20194,2019-Q4,9,Ciudad de México,306,Simple Violation,57,Simple Violation,308
20194,2019-Q4,9,Ciudad de México,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,6
20194,2019-Q4,9,Ciudad de México,401,Corruption of Minors,12,Corruption of Minors,71
20194,2019-Q4,9,Ciudad de México,402,Trafficking,54,Trafficking,41
20194,2019-Q4,9,Ciudad de México,403,Other Crimes against Society,31,Other Crimes against Society,546
20194,2019-Q4,9,Ciudad de México,501,Abortion,1,Abortion,31
20194,2019-Q4,9,Ciudad de México,502,Femicide,7,Knife,5
20194,2019-Q4,9,Ciudad de México,502,Femicide,8,Firearm,8
20194,2019-Q4,9,Ciudad de México,502,Femicide,9,Another Element,6
20194,2019-Q4,9,Ciudad de México,502,Femicide,27,Not Specified,3
20194,2019-Q4,9,Ciudad de México,503,Homicide,7,Knife,40
20194,2019-Q4,9,Ciudad de México,503,Homicide,8,Firearm,214
20194,2019-Q4,9,Ciudad de México,503,Homicide,9,Another Element,52
20194,2019-Q4,9,Ciudad de México,503,Homicide,17,In Traffic Accident,166
20194,2019-Q4,9,Ciudad de México,503,Homicide,27,Not Specified,0
20194,2019-Q4,9,Ciudad de México,504,Injury,7,Knife,303
20194,2019-Q4,9,Ciudad de México,504,Injury,8,Firearm,317
20194,2019-Q4,9,Ciudad de México,504,Injury,9,Another Element,1289
20194,2019-Q4,9,Ciudad de México,504,Injury,17,In Traffic Accident,954
20194,2019-Q4,9,Ciudad de México,504,Injury,27,Not Specified,0
20194,2019-Q4,9,Ciudad de México,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,36
20194,2019-Q4,9,Ciudad de México,601,Rapture,36,Rapture,1
20194,2019-Q4,9,Ciudad de México,602,Kidnapping,28,Other Kidnappings,0
20194,2019-Q4,9,Ciudad de México,602,Kidnapping,49,Kidnapping as a Hostage,0
20194,2019-Q4,9,Ciudad de México,602,Kidnapping,50,Express Kidnapping,16
20194,2019-Q4,9,Ciudad de México,602,Kidnapping,51,Kidnapping for Ransom,11
20194,2019-Q4,9,Ciudad de México,602,Kidnapping,52,Kidnapping to Cause Harm,0
20194,2019-Q4,9,Ciudad de México,603,Child Trafficking,55,Child Trafficking,0
20194,2019-Q4,9,Ciudad de México,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,541
20194,2019-Q4,9,Ciudad de México,701,Breaking and Entering,5,Breaking and Entering,209
20194,2019-Q4,9,Ciudad de México,702,Threats,6,Threats,3602
20194,2019-Q4,9,Ciudad de México,703,Against the Environment,11,Against the Environment,192
20194,2019-Q4,9,Ciudad de México,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,1590
20194,2019-Q4,9,Ciudad de México,705,Electoral,16,Election,2
20194,2019-Q4,9,Ciudad de México,706,Letting Prisoners Escape,18,Letting Prisoners Escape,7
20194,2019-Q4,9,Ciudad de México,707,Falsehood,20,Falsehood,168
20194,2019-Q4,9,Ciudad de México,708,Falsification,21,Falsification,1637
20194,2019-Q4,9,Ciudad de México,709,Narcomenudeo,26,Narcomenudeo,1528
20194,2019-Q4,9,Ciudad de México,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,1500
20194,2019-Q4,10,Durango,101,Trust Abuse,2,Trust Abuse,124
20194,2019-Q4,10,Durango,102,Damage to Property,13,Damage to Property,480
20194,2019-Q4,10,Durango,103,Dispossession,15,Dispossession,114
20194,2019-Q4,10,Durango,104,Extortion,19,Extortion,28
20194,2019-Q4,10,Durango,105,Fraud,22,Fraud,331
20194,2019-Q4,10,Durango,106,Stole,10,Violently,134
20194,2019-Q4,10,Durango,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20194,2019-Q4,10,Durango,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",1
20194,2019-Q4,10,Durango,106,Stole,39,Carjacking 4 Wheel Violence,33
20194,2019-Q4,10,Durango,106,Stole,40,Carjacking 4 Wheel without Violence,258
20194,2019-Q4,10,Durango,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20194,2019-Q4,10,Durango,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20194,2019-Q4,10,Durango,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20194,2019-Q4,10,Durango,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,1
20194,2019-Q4,10,Durango,106,Stole,45,Motorcycle Theft Violence,6
20194,2019-Q4,10,Durango,106,Stole,46,No Motorcycle Theft Violence,46
20194,2019-Q4,10,Durango,106,Stole,47,Tractors Theft Violence,0
20194,2019-Q4,10,Durango,106,Stole,48,Theft of Tractors without Violence,2
20194,2019-Q4,10,Durango,106,Stole,53,Without Violence,1910
20194,2019-Q4,10,Durango,107,Other Crimes against Property,29,Other Crimes against Property,176
20194,2019-Q4,10,Durango,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,57
20194,2019-Q4,10,Durango,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,12
20194,2019-Q4,10,Durango,203,Domestic Violence,59,Domestic Violence,1436
20194,2019-Q4,10,Durango,204,Other Offenses against the Family,30,Other Offenses against the Family,25
20194,2019-Q4,10,Durango,301,Sexual Abuse,3,Sexual Abuse,93
20194,2019-Q4,10,Durango,302,Sexual Harassment,4,Sexual Harassment,22
20194,2019-Q4,10,Durango,303,Sexual Harassment,23,Sexual Harassment,4
20194,2019-Q4,10,Durango,304,Incest,24,Incest,0
20194,2019-Q4,10,Durango,305,Equated Violation,56,Statutory Rape,0
20194,2019-Q4,10,Durango,306,Simple Violation,57,Simple Violation,61
20194,2019-Q4,10,Durango,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,68
20194,2019-Q4,10,Durango,401,Corruption of Minors,12,Corruption of Minors,14
20194,2019-Q4,10,Durango,402,Trafficking,54,Trafficking,0
20194,2019-Q4,10,Durango,403,Other Crimes against Society,31,Other Crimes against Society,8
20194,2019-Q4,10,Durango,501,Abortion,1,Abortion,0
20194,2019-Q4,10,Durango,502,Femicide,7,Knife,1
20194,2019-Q4,10,Durango,502,Femicide,8,Firearm,0
20194,2019-Q4,10,Durango,502,Femicide,9,Another Element,1
20194,2019-Q4,10,Durango,502,Femicide,27,Not Specified,0
20194,2019-Q4,10,Durango,503,Homicide,7,Knife,7
20194,2019-Q4,10,Durango,503,Homicide,8,Firearm,14
20194,2019-Q4,10,Durango,503,Homicide,9,Another Element,17
20194,2019-Q4,10,Durango,503,Homicide,17,In Traffic Accident,42
20194,2019-Q4,10,Durango,503,Homicide,27,Not Specified,10
20194,2019-Q4,10,Durango,504,Injury,7,Knife,11
20194,2019-Q4,10,Durango,504,Injury,8,Firearm,9
20194,2019-Q4,10,Durango,504,Injury,9,Another Element,171
20194,2019-Q4,10,Durango,504,Injury,17,In Traffic Accident,347
20194,2019-Q4,10,Durango,504,Injury,27,Not Specified,386
20194,2019-Q4,10,Durango,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,71
20194,2019-Q4,10,Durango,601,Rapture,36,Rapture,0
20194,2019-Q4,10,Durango,602,Kidnapping,28,Other Kidnappings,0
20194,2019-Q4,10,Durango,602,Kidnapping,49,Kidnapping as a Hostage,0
20194,2019-Q4,10,Durango,602,Kidnapping,50,Express Kidnapping,0
20194,2019-Q4,10,Durango,602,Kidnapping,51,Kidnapping for Ransom,1
20194,2019-Q4,10,Durango,602,Kidnapping,52,Kidnapping to Cause Harm,0
20194,2019-Q4,10,Durango,603,Child Trafficking,55,Child Trafficking,0
20194,2019-Q4,10,Durango,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,69
20194,2019-Q4,10,Durango,701,Breaking and Entering,5,Breaking and Entering,24
20194,2019-Q4,10,Durango,702,Threats,6,Threats,275
20194,2019-Q4,10,Durango,703,Against the Environment,11,Against the Environment,0
20194,2019-Q4,10,Durango,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,28
20194,2019-Q4,10,Durango,705,Electoral,16,Election,3
20194,2019-Q4,10,Durango,706,Letting Prisoners Escape,18,Letting Prisoners Escape,0
20194,2019-Q4,10,Durango,707,Falsehood,20,Falsehood,2
20194,2019-Q4,10,Durango,708,Falsification,21,Falsification,23
20194,2019-Q4,10,Durango,709,Narcomenudeo,26,Narcomenudeo,126
20194,2019-Q4,10,Durango,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,132
20194,2019-Q4,11,Guanajuato,101,Trust Abuse,2,Trust Abuse,370
20194,2019-Q4,11,Guanajuato,102,Damage to Property,13,Damage to Property,3008
20194,2019-Q4,11,Guanajuato,103,Dispossession,15,Dispossession,264
20194,2019-Q4,11,Guanajuato,104,Extortion,19,Extortion,8
20194,2019-Q4,11,Guanajuato,105,Fraud,22,Fraud,719
20194,2019-Q4,11,Guanajuato,106,Stole,10,Violently,3287
20194,2019-Q4,11,Guanajuato,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20194,2019-Q4,11,Guanajuato,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20194,2019-Q4,11,Guanajuato,106,Stole,39,Carjacking 4 Wheel Violence,772
20194,2019-Q4,11,Guanajuato,106,Stole,40,Carjacking 4 Wheel without Violence,347
20194,2019-Q4,11,Guanajuato,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20194,2019-Q4,11,Guanajuato,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20194,2019-Q4,11,Guanajuato,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20194,2019-Q4,11,Guanajuato,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20194,2019-Q4,11,Guanajuato,106,Stole,45,Motorcycle Theft Violence,0
20194,2019-Q4,11,Guanajuato,106,Stole,46,No Motorcycle Theft Violence,0
20194,2019-Q4,11,Guanajuato,106,Stole,47,Tractors Theft Violence,0
20194,2019-Q4,11,Guanajuato,106,Stole,48,Theft of Tractors without Violence,0
20194,2019-Q4,11,Guanajuato,106,Stole,53,Without Violence,6266
20194,2019-Q4,11,Guanajuato,107,Other Crimes against Property,29,Other Crimes against Property,51
20194,2019-Q4,11,Guanajuato,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,512
20194,2019-Q4,11,Guanajuato,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20194,2019-Q4,11,Guanajuato,203,Domestic Violence,59,Domestic Violence,2562
20194,2019-Q4,11,Guanajuato,204,Other Offenses against the Family,30,Other Offenses against the Family,2
20194,2019-Q4,11,Guanajuato,301,Sexual Abuse,3,Sexual Abuse,300
20194,2019-Q4,11,Guanajuato,302,Sexual Harassment,4,Sexual Harassment,60
20194,2019-Q4,11,Guanajuato,303,Sexual Harassment,23,Sexual Harassment,13
20194,2019-Q4,11,Guanajuato,304,Incest,24,Incest,0
20194,2019-Q4,11,Guanajuato,305,Equated Violation,56,Statutory Rape,11
20194,2019-Q4,11,Guanajuato,306,Simple Violation,57,Simple Violation,127
20194,2019-Q4,11,Guanajuato,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,3
20194,2019-Q4,11,Guanajuato,401,Corruption of Minors,12,Corruption of Minors,45
20194,2019-Q4,11,Guanajuato,402,Trafficking,54,Trafficking,1
20194,2019-Q4,11,Guanajuato,403,Other Crimes against Society,31,Other Crimes against Society,0
20194,2019-Q4,11,Guanajuato,501,Abortion,1,Abortion,8
20194,2019-Q4,11,Guanajuato,502,Femicide,7,Knife,1
20194,2019-Q4,11,Guanajuato,502,Femicide,8,Firearm,4
20194,2019-Q4,11,Guanajuato,502,Femicide,9,Another Element,2
20194,2019-Q4,11,Guanajuato,502,Femicide,27,Not Specified,0
20194,2019-Q4,11,Guanajuato,503,Homicide,7,Knife,13
20194,2019-Q4,11,Guanajuato,503,Homicide,8,Firearm,585
20194,2019-Q4,11,Guanajuato,503,Homicide,9,Another Element,351
20194,2019-Q4,11,Guanajuato,503,Homicide,17,In Traffic Accident,218
20194,2019-Q4,11,Guanajuato,503,Homicide,27,Not Specified,0
20194,2019-Q4,11,Guanajuato,504,Injury,7,Knife,175
20194,2019-Q4,11,Guanajuato,504,Injury,8,Firearm,241
20194,2019-Q4,11,Guanajuato,504,Injury,9,Another Element,2977
20194,2019-Q4,11,Guanajuato,504,Injury,17,In Traffic Accident,4
20194,2019-Q4,11,Guanajuato,504,Injury,27,Not Specified,0
20194,2019-Q4,11,Guanajuato,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,65
20194,2019-Q4,11,Guanajuato,601,Rapture,36,Rapture,0
20194,2019-Q4,11,Guanajuato,602,Kidnapping,28,Other Kidnappings,0
20194,2019-Q4,11,Guanajuato,602,Kidnapping,49,Kidnapping as a Hostage,0
20194,2019-Q4,11,Guanajuato,602,Kidnapping,50,Express Kidnapping,0
20194,2019-Q4,11,Guanajuato,602,Kidnapping,51,Kidnapping for Ransom,2
20194,2019-Q4,11,Guanajuato,602,Kidnapping,52,Kidnapping to Cause Harm,0
20194,2019-Q4,11,Guanajuato,603,Child Trafficking,55,Child Trafficking,2
20194,2019-Q4,11,Guanajuato,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,0
20194,2019-Q4,11,Guanajuato,701,Breaking and Entering,5,Breaking and Entering,109
20194,2019-Q4,11,Guanajuato,702,Threats,6,Threats,2388
20194,2019-Q4,11,Guanajuato,703,Against the Environment,11,Against the Environment,14
20194,2019-Q4,11,Guanajuato,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,21
20194,2019-Q4,11,Guanajuato,705,Electoral,16,Election,1
20194,2019-Q4,11,Guanajuato,706,Letting Prisoners Escape,18,Letting Prisoners Escape,3
20194,2019-Q4,11,Guanajuato,707,Falsehood,20,Falsehood,45
20194,2019-Q4,11,Guanajuato,708,Falsification,21,Falsification,160
20194,2019-Q4,11,Guanajuato,709,Narcomenudeo,26,Narcomenudeo,2890
20194,2019-Q4,11,Guanajuato,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,4802
20194,2019-Q4,12,Guerrero,101,Trust Abuse,2,Trust Abuse,67
20194,2019-Q4,12,Guerrero,102,Damage to Property,13,Damage to Property,482
20194,2019-Q4,12,Guerrero,103,Dispossession,15,Dispossession,103
20194,2019-Q4,12,Guerrero,104,Extortion,19,Extortion,62
20194,2019-Q4,12,Guerrero,105,Fraud,22,Fraud,177
20194,2019-Q4,12,Guerrero,106,Stole,10,Violently,439
20194,2019-Q4,12,Guerrero,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20194,2019-Q4,12,Guerrero,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20194,2019-Q4,12,Guerrero,106,Stole,39,Carjacking 4 Wheel Violence,337
20194,2019-Q4,12,Guerrero,106,Stole,40,Carjacking 4 Wheel without Violence,283
20194,2019-Q4,12,Guerrero,106,Stole,41,Theft of Small and Large Vessels with Violence,1
20194,2019-Q4,12,Guerrero,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20194,2019-Q4,12,Guerrero,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20194,2019-Q4,12,Guerrero,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,3
20194,2019-Q4,12,Guerrero,106,Stole,45,Motorcycle Theft Violence,28
20194,2019-Q4,12,Guerrero,106,Stole,46,No Motorcycle Theft Violence,103
20194,2019-Q4,12,Guerrero,106,Stole,47,Tractors Theft Violence,0
20194,2019-Q4,12,Guerrero,106,Stole,48,Theft of Tractors without Violence,0
20194,2019-Q4,12,Guerrero,106,Stole,53,Without Violence,621
20194,2019-Q4,12,Guerrero,107,Other Crimes against Property,29,Other Crimes against Property,3
20194,2019-Q4,12,Guerrero,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,147
20194,2019-Q4,12,Guerrero,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,76
20194,2019-Q4,12,Guerrero,203,Domestic Violence,59,Domestic Violence,719
20194,2019-Q4,12,Guerrero,204,Other Offenses against the Family,30,Other Offenses against the Family,27
20194,2019-Q4,12,Guerrero,301,Sexual Abuse,3,Sexual Abuse,68
20194,2019-Q4,12,Guerrero,302,Sexual Harassment,4,Sexual Harassment,13
20194,2019-Q4,12,Guerrero,303,Sexual Harassment,23,Sexual Harassment,2
20194,2019-Q4,12,Guerrero,304,Incest,24,Incest,0
20194,2019-Q4,12,Guerrero,305,Equated Violation,56,Statutory Rape,26
20194,2019-Q4,12,Guerrero,306,Simple Violation,57,Simple Violation,56
20194,2019-Q4,12,Guerrero,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,0
20194,2019-Q4,12,Guerrero,401,Corruption of Minors,12,Corruption of Minors,5
20194,2019-Q4,12,Guerrero,402,Trafficking,54,Trafficking,2
20194,2019-Q4,12,Guerrero,403,Other Crimes against Society,31,Other Crimes against Society,0
20194,2019-Q4,12,Guerrero,501,Abortion,1,Abortion,5
20194,2019-Q4,12,Guerrero,502,Femicide,7,Knife,0
20194,2019-Q4,12,Guerrero,502,Femicide,8,Firearm,2
20194,2019-Q4,12,Guerrero,502,Femicide,9,Another Element,2
20194,2019-Q4,12,Guerrero,502,Femicide,27,Not Specified,0
20194,2019-Q4,12,Guerrero,503,Homicide,7,Knife,19
20194,2019-Q4,12,Guerrero,503,Homicide,8,Firearm,306
20194,2019-Q4,12,Guerrero,503,Homicide,9,Another Element,113
20194,2019-Q4,12,Guerrero,503,Homicide,17,In Traffic Accident,75
20194,2019-Q4,12,Guerrero,503,Homicide,27,Not Specified,0
20194,2019-Q4,12,Guerrero,504,Injury,7,Knife,39
20194,2019-Q4,12,Guerrero,504,Injury,8,Firearm,76
20194,2019-Q4,12,Guerrero,504,Injury,9,Another Element,499
20194,2019-Q4,12,Guerrero,504,Injury,17,In Traffic Accident,146
20194,2019-Q4,12,Guerrero,504,Injury,27,Not Specified,0
20194,2019-Q4,12,Guerrero,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,7
20194,2019-Q4,12,Guerrero,601,Rapture,36,Rapture,0
20194,2019-Q4,12,Guerrero,602,Kidnapping,28,Other Kidnappings,0
20194,2019-Q4,12,Guerrero,602,Kidnapping,49,Kidnapping as a Hostage,0
20194,2019-Q4,12,Guerrero,602,Kidnapping,50,Express Kidnapping,0
20194,2019-Q4,12,Guerrero,602,Kidnapping,51,Kidnapping for Ransom,6
20194,2019-Q4,12,Guerrero,602,Kidnapping,52,Kidnapping to Cause Harm,0
20194,2019-Q4,12,Guerrero,603,Child Trafficking,55,Child Trafficking,1
20194,2019-Q4,12,Guerrero,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,88
20194,2019-Q4,12,Guerrero,701,Breaking and Entering,5,Breaking and Entering,41
20194,2019-Q4,12,Guerrero,702,Threats,6,Threats,538
20194,2019-Q4,12,Guerrero,703,Against the Environment,11,Against the Environment,0
20194,2019-Q4,12,Guerrero,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,59
20194,2019-Q4,12,Guerrero,705,Electoral,16,Election,0
20194,2019-Q4,12,Guerrero,706,Letting Prisoners Escape,18,Letting Prisoners Escape,0
20194,2019-Q4,12,Guerrero,707,Falsehood,20,Falsehood,29
20194,2019-Q4,12,Guerrero,708,Falsification,21,Falsification,73
20194,2019-Q4,12,Guerrero,709,Narcomenudeo,26,Narcomenudeo,172
20194,2019-Q4,12,Guerrero,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,569
20194,2019-Q4,13,Hidalgo,101,Trust Abuse,2,Trust Abuse,154
20194,2019-Q4,13,Hidalgo,102,Damage to Property,13,Damage to Property,711
20194,2019-Q4,13,Hidalgo,103,Dispossession,15,Dispossession,203
20194,2019-Q4,13,Hidalgo,104,Extortion,19,Extortion,60
20194,2019-Q4,13,Hidalgo,105,Fraud,22,Fraud,357
20194,2019-Q4,13,Hidalgo,106,Stole,10,Violently,1079
20194,2019-Q4,13,Hidalgo,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20194,2019-Q4,13,Hidalgo,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20194,2019-Q4,13,Hidalgo,106,Stole,39,Carjacking 4 Wheel Violence,183
20194,2019-Q4,13,Hidalgo,106,Stole,40,Carjacking 4 Wheel without Violence,461
20194,2019-Q4,13,Hidalgo,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20194,2019-Q4,13,Hidalgo,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20194,2019-Q4,13,Hidalgo,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20194,2019-Q4,13,Hidalgo,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20194,2019-Q4,13,Hidalgo,106,Stole,45,Motorcycle Theft Violence,40
20194,2019-Q4,13,Hidalgo,106,Stole,46,No Motorcycle Theft Violence,159
20194,2019-Q4,13,Hidalgo,106,Stole,47,Tractors Theft Violence,0
20194,2019-Q4,13,Hidalgo,106,Stole,48,Theft of Tractors without Violence,0
20194,2019-Q4,13,Hidalgo,106,Stole,53,Without Violence,1708
20194,2019-Q4,13,Hidalgo,107,Other Crimes against Property,29,Other Crimes against Property,34
20194,2019-Q4,13,Hidalgo,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,220
20194,2019-Q4,13,Hidalgo,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20194,2019-Q4,13,Hidalgo,203,Domestic Violence,59,Domestic Violence,1146
20194,2019-Q4,13,Hidalgo,204,Other Offenses against the Family,30,Other Offenses against the Family,3
20194,2019-Q4,13,Hidalgo,301,Sexual Abuse,3,Sexual Abuse,169
20194,2019-Q4,13,Hidalgo,302,Sexual Harassment,4,Sexual Harassment,0
20194,2019-Q4,13,Hidalgo,303,Sexual Harassment,23,Sexual Harassment,18
20194,2019-Q4,13,Hidalgo,304,Incest,24,Incest,1
20194,2019-Q4,13,Hidalgo,305,Equated Violation,56,Statutory Rape,0
20194,2019-Q4,13,Hidalgo,306,Simple Violation,57,Simple Violation,163
20194,2019-Q4,13,Hidalgo,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,20
20194,2019-Q4,13,Hidalgo,401,Corruption of Minors,12,Corruption of Minors,5
20194,2019-Q4,13,Hidalgo,402,Trafficking,54,Trafficking,1
20194,2019-Q4,13,Hidalgo,403,Other Crimes against Society,31,Other Crimes against Society,0
20194,2019-Q4,13,Hidalgo,501,Abortion,1,Abortion,2
20194,2019-Q4,13,Hidalgo,502,Femicide,7,Knife,0
20194,2019-Q4,13,Hidalgo,502,Femicide,8,Firearm,1
20194,2019-Q4,13,Hidalgo,502,Femicide,9,Another Element,4
20194,2019-Q4,13,Hidalgo,502,Femicide,27,Not Specified,0
20194,2019-Q4,13,Hidalgo,503,Homicide,7,Knife,4
20194,2019-Q4,13,Hidalgo,503,Homicide,8,Firearm,41
20194,2019-Q4,13,Hidalgo,503,Homicide,9,Another Element,45
20194,2019-Q4,13,Hidalgo,503,Homicide,17,In Traffic Accident,42
20194,2019-Q4,13,Hidalgo,503,Homicide,27,Not Specified,0
20194,2019-Q4,13,Hidalgo,504,Injury,7,Knife,47
20194,2019-Q4,13,Hidalgo,504,Injury,8,Firearm,43
20194,2019-Q4,13,Hidalgo,504,Injury,9,Another Element,1044
20194,2019-Q4,13,Hidalgo,504,Injury,17,In Traffic Accident,149
20194,2019-Q4,13,Hidalgo,504,Injury,27,Not Specified,0
20194,2019-Q4,13,Hidalgo,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,72
20194,2019-Q4,13,Hidalgo,601,Rapture,36,Rapture,2
20194,2019-Q4,13,Hidalgo,602,Kidnapping,28,Other Kidnappings,0
20194,2019-Q4,13,Hidalgo,602,Kidnapping,49,Kidnapping as a Hostage,0
20194,2019-Q4,13,Hidalgo,602,Kidnapping,50,Express Kidnapping,0
20194,2019-Q4,13,Hidalgo,602,Kidnapping,51,Kidnapping for Ransom,6
20194,2019-Q4,13,Hidalgo,602,Kidnapping,52,Kidnapping to Cause Harm,0
20194,2019-Q4,13,Hidalgo,603,Child Trafficking,55,Child Trafficking,1
20194,2019-Q4,13,Hidalgo,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,418
20194,2019-Q4,13,Hidalgo,701,Breaking and Entering,5,Breaking and Entering,78
20194,2019-Q4,13,Hidalgo,702,Threats,6,Threats,741
20194,2019-Q4,13,Hidalgo,703,Against the Environment,11,Against the Environment,1
